date,name,iso3166-2,iso3166-1,cases,cumulative_cases
2020-10-30,East Kazakhstan Region,KZ-VOS,KZ,205,9565
2020-10-31,East Kazakhstan Region,KZ-VOS,KZ,233,9798
2020-11-01,East Kazakhstan Region,KZ-VOS,KZ,252,10050
2020-11-05,East Kazakhstan Region,KZ-VOS,KZ,1140,11190
2020-11-06,East Kazakhstan Region,KZ-VOS,KZ,253,11443
2020-11-07,East Kazakhstan Region,KZ-VOS,KZ,353,11796
2020-11-08,East Kazakhstan Region,KZ-VOS,KZ,254,12050
2020-11-09,East Kazakhstan Region,KZ-VOS,KZ,245,12295
2020-11-10,East Kazakhstan Region,KZ-VOS,KZ,237,12532
2020-11-11,East Kazakhstan Region,KZ-VOS,KZ,231,12763
2020-11-12,East Kazakhstan Region,KZ-VOS,KZ,261,13024
2020-11-13,East Kazakhstan Region,KZ-VOS,KZ,248,13272
2020-11-14,East Kazakhstan Region,KZ-VOS,KZ,236,13508
2020-11-15,East Kazakhstan Region,KZ-VOS,KZ,197,13705
2020-11-16,East Kazakhstan Region,KZ-VOS,KZ,221,13926
2020-11-17,East Kazakhstan Region,KZ-VOS,KZ,230,14156
2020-11-18,East Kazakhstan Region,KZ-VOS,KZ,252,14408
2020-11-19,East Kazakhstan Region,KZ-VOS,KZ,242,14650
2020-11-20,East Kazakhstan Region,KZ-VOS,KZ,227,14877
2020-11-21,East Kazakhstan Region,KZ-VOS,KZ,198,15075
2020-11-22,East Kazakhstan Region,KZ-VOS,KZ,188,15263
2020-11-23,East Kazakhstan Region,KZ-VOS,KZ,154,15417
2020-11-24,East Kazakhstan Region,KZ-VOS,KZ,160,15577
2020-11-25,East Kazakhstan Region,KZ-VOS,KZ,164,15741
2020-11-26,East Kazakhstan Region,KZ-VOS,KZ,170,15911
2020-11-27,East Kazakhstan Region,KZ-VOS,KZ,145,16056
2020-11-28,East Kazakhstan Region,KZ-VOS,KZ,135,16191
2020-11-29,East Kazakhstan Region,KZ-VOS,KZ,125,16316
2020-11-30,East Kazakhstan Region,KZ-VOS,KZ,73,16389
2020-12-01,East Kazakhstan Region,KZ-VOS,KZ,141,16530
2020-12-02,East Kazakhstan Region,KZ-VOS,KZ,140,16670
2020-12-03,East Kazakhstan Region,KZ-VOS,KZ,137,16807
2020-12-04,East Kazakhstan Region,KZ-VOS,KZ,131,16938
2020-12-05,East Kazakhstan Region,KZ-VOS,KZ,125,17063
2020-12-06,East Kazakhstan Region,KZ-VOS,KZ,100,17163
2020-12-07,East Kazakhstan Region,KZ-VOS,KZ,71,17234
2020-12-08,East Kazakhstan Region,KZ-VOS,KZ,95,17329
2020-12-09,East Kazakhstan Region,KZ-VOS,KZ,99,17428
2020-12-10,East Kazakhstan Region,KZ-VOS,KZ,129,17557
2020-12-11,East Kazakhstan Region,KZ-VOS,KZ,98,17655
2020-12-12,East Kazakhstan Region,KZ-VOS,KZ,97,17752
2020-12-13,East Kazakhstan Region,KZ-VOS,KZ,78,17830
2020-12-14,East Kazakhstan Region,KZ-VOS,KZ,60,17890
2020-12-15,East Kazakhstan Region,KZ-VOS,KZ,64,17954
2020-12-16,East Kazakhstan Region,KZ-VOS,KZ,69,18023
2020-12-17,East Kazakhstan Region,KZ-VOS,KZ,65,18088
2020-12-18,East Kazakhstan Region,KZ-VOS,KZ,63,18151
2020-12-19,East Kazakhstan Region,KZ-VOS,KZ,60,18211
2020-12-20,East Kazakhstan Region,KZ-VOS,KZ,68,18279
2020-12-21,East Kazakhstan Region,KZ-VOS,KZ,75,18354
2020-12-22,East Kazakhstan Region,KZ-VOS,KZ,71,18425
2020-12-23,East Kazakhstan Region,KZ-VOS,KZ,66,18491
2020-12-24,East Kazakhstan Region,KZ-VOS,KZ,61,18552
2020-12-25,East Kazakhstan Region,KZ-VOS,KZ,41,18593
2020-12-26,East Kazakhstan Region,KZ-VOS,KZ,39,18632
2020-12-27,East Kazakhstan Region,KZ-VOS,KZ,49,18681
2020-12-28,East Kazakhstan Region,KZ-VOS,KZ,51,18732
2020-12-29,East Kazakhstan Region,KZ-VOS,KZ,48,18780
2020-12-30,East Kazakhstan Region,KZ-VOS,KZ,46,18826
2020-12-31,East Kazakhstan Region,KZ-VOS,KZ,41,18867
2021-01-01,East Kazakhstan Region,KZ-VOS,KZ,38,18905
2021-01-02,East Kazakhstan Region,KZ-VOS,KZ,41,18946
2021-01-03,East Kazakhstan Region,KZ-VOS,KZ,48,18994
2021-01-04,East Kazakhstan Region,KZ-VOS,KZ,47,19041
2021-01-05,East Kazakhstan Region,KZ-VOS,KZ,39,19080
2021-01-06,East Kazakhstan Region,KZ-VOS,KZ,42,19122
2021-01-07,East Kazakhstan Region,KZ-VOS,KZ,50,19172
2021-01-08,East Kazakhstan Region,KZ-VOS,KZ,47,19219
2021-01-09,East Kazakhstan Region,KZ-VOS,KZ,37,19256
2021-01-10,East Kazakhstan Region,KZ-VOS,KZ,38,19294
2021-01-11,East Kazakhstan Region,KZ-VOS,KZ,27,19321
2021-01-12,East Kazakhstan Region,KZ-VOS,KZ,37,19358
2021-01-13,East Kazakhstan Region,KZ-VOS,KZ,39,19397
2021-01-14,East Kazakhstan Region,KZ-VOS,KZ,41,19438
2021-01-15,East Kazakhstan Region,KZ-VOS,KZ,52,19490
2021-01-16,East Kazakhstan Region,KZ-VOS,KZ,30,19520
2021-01-17,East Kazakhstan Region,KZ-VOS,KZ,28,19548
2021-01-18,East Kazakhstan Region,KZ-VOS,KZ,47,19595
2021-01-19,East Kazakhstan Region,KZ-VOS,KZ,43,19638
2021-01-20,East Kazakhstan Region,KZ-VOS,KZ,31,19669
2021-01-21,East Kazakhstan Region,KZ-VOS,KZ,41,19710
2021-01-22,East Kazakhstan Region,KZ-VOS,KZ,52,19762
2021-01-23,East Kazakhstan Region,KZ-VOS,KZ,42,19804
2021-01-24,East Kazakhstan Region,KZ-VOS,KZ,31,19835
2021-01-25,East Kazakhstan Region,KZ-VOS,KZ,45,19880
2021-01-26,East Kazakhstan Region,KZ-VOS,KZ,53,19933
2021-01-27,East Kazakhstan Region,KZ-VOS,KZ,39,19972
2021-01-28,East Kazakhstan Region,KZ-VOS,KZ,41,20013
2021-01-29,East Kazakhstan Region,KZ-VOS,KZ,67,20080
2021-01-30,East Kazakhstan Region,KZ-VOS,KZ,79,20159
2021-01-31,East Kazakhstan Region,KZ-VOS,KZ,81,20240
2021-02-01,East Kazakhstan Region,KZ-VOS,KZ,86,20326
2021-02-02,East Kazakhstan Region,KZ-VOS,KZ,81,20407
2021-02-03,East Kazakhstan Region,KZ-VOS,KZ,63,20470
2021-02-04,East Kazakhstan Region,KZ-VOS,KZ,64,20534
2021-02-05,East Kazakhstan Region,KZ-VOS,KZ,48,20582
2021-02-06,East Kazakhstan Region,KZ-VOS,KZ,60,20642
2021-02-07,East Kazakhstan Region,KZ-VOS,KZ,63,20705
2021-02-08,East Kazakhstan Region,KZ-VOS,KZ,86,20791
2021-02-09,East Kazakhstan Region,KZ-VOS,KZ,78,20869
2021-02-10,East Kazakhstan Region,KZ-VOS,KZ,75,20944
2021-02-11,East Kazakhstan Region,KZ-VOS,KZ,64,21008
2021-02-12,East Kazakhstan Region,KZ-VOS,KZ,45,21053
2021-02-13,East Kazakhstan Region,KZ-VOS,KZ,61,21114
2021-02-14,East Kazakhstan Region,KZ-VOS,KZ,53,21167
2021-02-15,East Kazakhstan Region,KZ-VOS,KZ,85,21252
2021-02-16,East Kazakhstan Region,KZ-VOS,KZ,69,21321
2021-02-17,East Kazakhstan Region,KZ-VOS,KZ,71,21392
2021-02-18,East Kazakhstan Region,KZ-VOS,KZ,61,21453
2021-02-19,East Kazakhstan Region,KZ-VOS,KZ,50,21503
2021-02-20,East Kazakhstan Region,KZ-VOS,KZ,55,21558
2021-02-21,East Kazakhstan Region,KZ-VOS,KZ,52,21610
2021-02-22,East Kazakhstan Region,KZ-VOS,KZ,82,21692
2021-02-23,East Kazakhstan Region,KZ-VOS,KZ,73,21765
2021-02-24,East Kazakhstan Region,KZ-VOS,KZ,68,21833
2021-02-25,East Kazakhstan Region,KZ-VOS,KZ,64,21897
2021-02-26,East Kazakhstan Region,KZ-VOS,KZ,48,21945
2021-02-27,East Kazakhstan Region,KZ-VOS,KZ,53,21998
2021-02-28,East Kazakhstan Region,KZ-VOS,KZ,41,22039
2021-03-01,East Kazakhstan Region,KZ-VOS,KZ,55,22094
2021-03-02,East Kazakhstan Region,KZ-VOS,KZ,221,22315
2021-03-03,East Kazakhstan Region,KZ-VOS,KZ,18,22333
2021-03-04,East Kazakhstan Region,KZ-VOS,KZ,9,22342
2021-03-05,East Kazakhstan Region,KZ-VOS,KZ,18,22360
2021-03-06,East Kazakhstan Region,KZ-VOS,KZ,34,22394
2021-03-07,East Kazakhstan Region,KZ-VOS,KZ,35,22429
2021-03-08,East Kazakhstan Region,KZ-VOS,KZ,24,22453
2021-03-09,East Kazakhstan Region,KZ-VOS,KZ,20,22473
2021-03-10,East Kazakhstan Region,KZ-VOS,KZ,18,22491
2021-03-16,East Kazakhstan Region,KZ-VOS,KZ,14,22505
2021-03-17,East Kazakhstan Region,KZ-VOS,KZ,18,22523
2021-03-18,East Kazakhstan Region,KZ-VOS,KZ,28,22551
2021-03-19,East Kazakhstan Region,KZ-VOS,KZ,25,22576
2021-03-20,East Kazakhstan Region,KZ-VOS,KZ,25,22601
2021-03-21,East Kazakhstan Region,KZ-VOS,KZ,20,22621
2021-03-22,East Kazakhstan Region,KZ-VOS,KZ,29,22650
2021-03-23,East Kazakhstan Region,KZ-VOS,KZ,18,22668
2021-03-24,East Kazakhstan Region,KZ-VOS,KZ,19,22687
2021-03-25,East Kazakhstan Region,KZ-VOS,KZ,19,22706
2021-03-26,East Kazakhstan Region,KZ-VOS,KZ,17,22723
2021-03-27,East Kazakhstan Region,KZ-VOS,KZ,39,22762
2021-03-28,East Kazakhstan Region,KZ-VOS,KZ,38,22800
2021-03-29,East Kazakhstan Region,KZ-VOS,KZ,22,22822
2021-03-30,East Kazakhstan Region,KZ-VOS,KZ,24,22846
2021-03-31,East Kazakhstan Region,KZ-VOS,KZ,34,22880
2021-04-01,East Kazakhstan Region,KZ-VOS,KZ,41,22921
2021-04-02,East Kazakhstan Region,KZ-VOS,KZ,42,22963
2021-04-03,East Kazakhstan Region,KZ-VOS,KZ,37,23000
2021-04-04,East Kazakhstan Region,KZ-VOS,KZ,34,23034
2021-04-05,East Kazakhstan Region,KZ-VOS,KZ,23,23057
2021-04-06,East Kazakhstan Region,KZ-VOS,KZ,39,23096
2021-04-07,East Kazakhstan Region,KZ-VOS,KZ,55,23151
2021-04-08,East Kazakhstan Region,KZ-VOS,KZ,49,23200
2021-04-09,East Kazakhstan Region,KZ-VOS,KZ,59,23259
2021-04-10,East Kazakhstan Region,KZ-VOS,KZ,60,23319
2021-04-11,East Kazakhstan Region,KZ-VOS,KZ,33,23352
2021-04-12,East Kazakhstan Region,KZ-VOS,KZ,20,23372
2021-04-13,East Kazakhstan Region,KZ-VOS,KZ,25,23397
2021-04-14,East Kazakhstan Region,KZ-VOS,KZ,95,23492
2021-04-15,East Kazakhstan Region,KZ-VOS,KZ,106,23598
2021-04-16,East Kazakhstan Region,KZ-VOS,KZ,98,23696
2021-04-17,East Kazakhstan Region,KZ-VOS,KZ,105,23801
2021-04-18,East Kazakhstan Region,KZ-VOS,KZ,85,23886
2021-04-19,East Kazakhstan Region,KZ-VOS,KZ,67,23953
2021-04-20,East Kazakhstan Region,KZ-VOS,KZ,83,24036
2021-04-21,East Kazakhstan Region,KZ-VOS,KZ,93,24129
2021-04-22,East Kazakhstan Region,KZ-VOS,KZ,98,24227
2021-04-23,East Kazakhstan Region,KZ-VOS,KZ,95,24322
2021-04-24,East Kazakhstan Region,KZ-VOS,KZ,99,24421
2021-04-25,East Kazakhstan Region,KZ-VOS,KZ,86,24507
2021-04-26,East Kazakhstan Region,KZ-VOS,KZ,68,24575
2021-04-27,East Kazakhstan Region,KZ-VOS,KZ,78,24653
2021-04-28,East Kazakhstan Region,KZ-VOS,KZ,92,24745
2021-04-29,East Kazakhstan Region,KZ-VOS,KZ,101,24846
2021-05-01,East Kazakhstan Region,KZ-VOS,KZ,191,25037
2021-05-02,East Kazakhstan Region,KZ-VOS,KZ,85,25122
2021-05-03,East Kazakhstan Region,KZ-VOS,KZ,77,25199
2021-05-04,East Kazakhstan Region,KZ-VOS,KZ,87,25286
2021-05-05,East Kazakhstan Region,KZ-VOS,KZ,84,25370
2021-05-06,East Kazakhstan Region,KZ-VOS,KZ,108,25478
2021-05-07,East Kazakhstan Region,KZ-VOS,KZ,94,25572
2021-05-08,East Kazakhstan Region,KZ-VOS,KZ,103,25675
2021-05-09,East Kazakhstan Region,KZ-VOS,KZ,87,25762
2021-05-10,East Kazakhstan Region,KZ-VOS,KZ,79,25841
2021-05-11,East Kazakhstan Region,KZ-VOS,KZ,91,25932
2021-05-12,East Kazakhstan Region,KZ-VOS,KZ,87,26019
2021-05-13,East Kazakhstan Region,KZ-VOS,KZ,102,26121
2021-05-14,East Kazakhstan Region,KZ-VOS,KZ,94,26215
2021-05-15,East Kazakhstan Region,KZ-VOS,KZ,93,26308
2021-05-16,East Kazakhstan Region,KZ-VOS,KZ,74,26382
2021-05-17,East Kazakhstan Region,KZ-VOS,KZ,78,26460
2021-05-18,East Kazakhstan Region,KZ-VOS,KZ,77,26537
2021-05-19,East Kazakhstan Region,KZ-VOS,KZ,85,26622
2021-05-20,East Kazakhstan Region,KZ-VOS,KZ,97,26719
2021-05-21,East Kazakhstan Region,KZ-VOS,KZ,94,26813
2021-05-22,East Kazakhstan Region,KZ-VOS,KZ,93,26906
2021-05-23,East Kazakhstan Region,KZ-VOS,KZ,80,26986
2021-05-24,East Kazakhstan Region,KZ-VOS,KZ,73,27059
2021-05-25,East Kazakhstan Region,KZ-VOS,KZ,75,27134
2021-05-26,East Kazakhstan Region,KZ-VOS,KZ,80,27214
2021-05-27,East Kazakhstan Region,KZ-VOS,KZ,95,27309
2021-05-28,East Kazakhstan Region,KZ-VOS,KZ,92,27401
2021-05-29,East Kazakhstan Region,KZ-VOS,KZ,87,27488
2021-05-30,East Kazakhstan Region,KZ-VOS,KZ,79,27567
2021-05-31,East Kazakhstan Region,KZ-VOS,KZ,71,27638
2021-06-01,East Kazakhstan Region,KZ-VOS,KZ,70,27708
2021-06-02,East Kazakhstan Region,KZ-VOS,KZ,85,27793
2021-06-03,East Kazakhstan Region,KZ-VOS,KZ,90,27883
2021-06-04,East Kazakhstan Region,KZ-VOS,KZ,87,27970
2021-06-05,East Kazakhstan Region,KZ-VOS,KZ,88,28058
2021-06-06,East Kazakhstan Region,KZ-VOS,KZ,77,28135
2021-06-07,East Kazakhstan Region,KZ-VOS,KZ,70,28205
2021-06-08,East Kazakhstan Region,KZ-VOS,KZ,65,28270
2021-06-09,East Kazakhstan Region,KZ-VOS,KZ,79,28349
2021-06-10,East Kazakhstan Region,KZ-VOS,KZ,88,28437
2021-06-11,East Kazakhstan Region,KZ-VOS,KZ,85,28522
2021-06-12,East Kazakhstan Region,KZ-VOS,KZ,87,28609
2021-06-13,East Kazakhstan Region,KZ-VOS,KZ,72,28681
2021-06-14,East Kazakhstan Region,KZ-VOS,KZ,67,28748
2021-06-15,East Kazakhstan Region,KZ-VOS,KZ,76,28824
2021-06-16,East Kazakhstan Region,KZ-VOS,KZ,76,28900
2021-06-17,East Kazakhstan Region,KZ-VOS,KZ,90,28990
2021-06-18,East Kazakhstan Region,KZ-VOS,KZ,81,29071
2021-06-19,East Kazakhstan Region,KZ-VOS,KZ,73,29144
2021-06-20,East Kazakhstan Region,KZ-VOS,KZ,75,29219
2021-06-21,East Kazakhstan Region,KZ-VOS,KZ,64,29283
2021-06-22,East Kazakhstan Region,KZ-VOS,KZ,70,29353
2021-06-23,East Kazakhstan Region,KZ-VOS,KZ,78,29431
2021-06-24,East Kazakhstan Region,KZ-VOS,KZ,87,29518
2021-06-25,East Kazakhstan Region,KZ-VOS,KZ,82,29600
2021-06-26,East Kazakhstan Region,KZ-VOS,KZ,82,29682
2021-06-27,East Kazakhstan Region,KZ-VOS,KZ,64,29746
2021-06-28,East Kazakhstan Region,KZ-VOS,KZ,65,29811
2021-06-29,East Kazakhstan Region,KZ-VOS,KZ,71,29882
2020-03-31,Turkistan Region,KZ-YUZ,KZ,1,1
2020-04-01,Turkistan Region,KZ-YUZ,KZ,4,5
2020-04-02,Turkistan Region,KZ-YUZ,KZ,6,11
2020-04-03,Turkistan Region,KZ-YUZ,KZ,8,19
2020-04-04,Turkistan Region,KZ-YUZ,KZ,4,23
2020-04-05,Turkistan Region,KZ-YUZ,KZ,5,28
2020-04-06,Turkistan Region,KZ-YUZ,KZ,5,33
2020-04-08,Turkistan Region,KZ-YUZ,KZ,1,34
2020-04-10,Turkistan Region,KZ-YUZ,KZ,1,35
2020-04-11,Turkistan Region,KZ-YUZ,KZ,1,36
2020-04-12,Turkistan Region,KZ-YUZ,KZ,7,43
2020-04-13,Turkistan Region,KZ-YUZ,KZ,1,44
2020-04-14,Turkistan Region,KZ-YUZ,KZ,5,49
2020-04-16,Turkistan Region,KZ-YUZ,KZ,4,53
2020-04-17,Turkistan Region,KZ-YUZ,KZ,3,56
2020-04-18,Turkistan Region,KZ-YUZ,KZ,1,57
2020-04-19,Turkistan Region,KZ-YUZ,KZ,3,60
2020-04-21,Turkistan Region,KZ-YUZ,KZ,6,66
2020-04-22,Turkistan Region,KZ-YUZ,KZ,3,69
2020-04-23,Turkistan Region,KZ-YUZ,KZ,8,77
2020-04-24,Turkistan Region,KZ-YUZ,KZ,8,85
2020-04-25,Turkistan Region,KZ-YUZ,KZ,22,107
2020-04-26,Turkistan Region,KZ-YUZ,KZ,2,109
2020-04-27,Turkistan Region,KZ-YUZ,KZ,6,115
2020-04-28,Turkistan Region,KZ-YUZ,KZ,6,121
2020-04-29,Turkistan Region,KZ-YUZ,KZ,3,124
2020-05-01,Turkistan Region,KZ-YUZ,KZ,4,128
2020-05-02,Turkistan Region,KZ-YUZ,KZ,6,134
2020-05-03,Turkistan Region,KZ-YUZ,KZ,1,135
2020-05-04,Turkistan Region,KZ-YUZ,KZ,8,143
2020-05-05,Turkistan Region,KZ-YUZ,KZ,12,155
2020-05-06,Turkistan Region,KZ-YUZ,KZ,7,162
2020-05-07,Turkistan Region,KZ-YUZ,KZ,6,168
2020-05-08,Turkistan Region,KZ-YUZ,KZ,1,169
2020-05-09,Turkistan Region,KZ-YUZ,KZ,5,174
2020-05-10,Turkistan Region,KZ-YUZ,KZ,6,180
2020-05-11,Turkistan Region,KZ-YUZ,KZ,6,186
2020-05-13,Turkistan Region,KZ-YUZ,KZ,4,190
2020-05-14,Turkistan Region,KZ-YUZ,KZ,6,196
2020-05-16,Turkistan Region,KZ-YUZ,KZ,1,197
2020-05-17,Turkistan Region,KZ-YUZ,KZ,6,203
2020-05-18,Turkistan Region,KZ-YUZ,KZ,19,222
2020-05-19,Turkistan Region,KZ-YUZ,KZ,18,240
2020-05-20,Turkistan Region,KZ-YUZ,KZ,5,245
2020-05-21,Turkistan Region,KZ-YUZ,KZ,2,247
2020-05-22,Turkistan Region,KZ-YUZ,KZ,20,267
2020-05-23,Turkistan Region,KZ-YUZ,KZ,15,282
2020-05-24,Turkistan Region,KZ-YUZ,KZ,33,315
2020-05-26,Turkistan Region,KZ-YUZ,KZ,17,332
2020-05-27,Turkistan Region,KZ-YUZ,KZ,5,337
2020-05-28,Turkistan Region,KZ-YUZ,KZ,17,354
2020-05-30,Turkistan Region,KZ-YUZ,KZ,10,364
2020-05-31,Turkistan Region,KZ-YUZ,KZ,6,370
2020-06-01,Turkistan Region,KZ-YUZ,KZ,9,379
2020-06-02,Turkistan Region,KZ-YUZ,KZ,5,384
2020-06-05,Turkistan Region,KZ-YUZ,KZ,5,389
2020-06-06,Turkistan Region,KZ-YUZ,KZ,3,392
2020-06-07,Turkistan Region,KZ-YUZ,KZ,3,395
2020-06-08,Turkistan Region,KZ-YUZ,KZ,5,400
2020-06-09,Turkistan Region,KZ-YUZ,KZ,3,403
2020-06-10,Turkistan Region,KZ-YUZ,KZ,8,411
2020-06-11,Turkistan Region,KZ-YUZ,KZ,5,416
2020-06-12,Turkistan Region,KZ-YUZ,KZ,4,420
2020-06-13,Turkistan Region,KZ-YUZ,KZ,20,440
2020-06-14,Turkistan Region,KZ-YUZ,KZ,3,443
2020-06-15,Turkistan Region,KZ-YUZ,KZ,11,454
2020-06-16,Turkistan Region,KZ-YUZ,KZ,10,464
2020-06-17,Turkistan Region,KZ-YUZ,KZ,3,467
2020-06-18,Turkistan Region,KZ-YUZ,KZ,20,487
2020-06-19,Turkistan Region,KZ-YUZ,KZ,32,519
2020-06-20,Turkistan Region,KZ-YUZ,KZ,36,555
2020-06-21,Turkistan Region,KZ-YUZ,KZ,23,578
2020-06-22,Turkistan Region,KZ-YUZ,KZ,19,597
2020-06-23,Turkistan Region,KZ-YUZ,KZ,22,619
2020-06-24,Turkistan Region,KZ-YUZ,KZ,41,660
2020-06-25,Turkistan Region,KZ-YUZ,KZ,20,680
2020-06-26,Turkistan Region,KZ-YUZ,KZ,34,714
2020-06-27,Turkistan Region,KZ-YUZ,KZ,59,773
2020-06-28,Turkistan Region,KZ-YUZ,KZ,24,797
2020-06-29,Turkistan Region,KZ-YUZ,KZ,35,832
2020-06-30,Turkistan Region,KZ-YUZ,KZ,14,846
2020-07-01,Turkistan Region,KZ-YUZ,KZ,873,1719
2020-07-02,Turkistan Region,KZ-YUZ,KZ,26,1745
2020-07-03,Turkistan Region,KZ-YUZ,KZ,29,1774
2020-07-04,Turkistan Region,KZ-YUZ,KZ,71,1845
2020-07-05,Turkistan Region,KZ-YUZ,KZ,83,1928
2020-07-06,Turkistan Region,KZ-YUZ,KZ,61,1989
2020-07-07,Turkistan Region,KZ-YUZ,KZ,52,2041
2020-07-08,Turkistan Region,KZ-YUZ,KZ,10,2051
2020-07-09,Turkistan Region,KZ-YUZ,KZ,28,2079
2020-07-10,Turkistan Region,KZ-YUZ,KZ,27,2106
2020-07-11,Turkistan Region,KZ-YUZ,KZ,58,2164
2020-07-12,Turkistan Region,KZ-YUZ,KZ,56,2220
2020-07-13,Turkistan Region,KZ-YUZ,KZ,10,2230
2020-07-14,Turkistan Region,KZ-YUZ,KZ,71,2301
2020-07-15,Turkistan Region,KZ-YUZ,KZ,40,2341
2020-07-16,Turkistan Region,KZ-YUZ,KZ,30,2371
2020-07-17,Turkistan Region,KZ-YUZ,KZ,20,2391
2020-07-18,Turkistan Region,KZ-YUZ,KZ,26,2417
2020-07-22,Turkistan Region,KZ-YUZ,KZ,96,2513
2020-08-06,Turkistan Region,KZ-YUZ,KZ,389,2902
2020-08-23,Turkistan Region,KZ-YUZ,KZ,353,3255
2020-08-24,Turkistan Region,KZ-YUZ,KZ,7,3262
2020-08-25,Turkistan Region,KZ-YUZ,KZ,10,3272
2020-08-26,Turkistan Region,KZ-YUZ,KZ,14,3286
2020-08-27,Turkistan Region,KZ-YUZ,KZ,11,3297
2020-08-28,Turkistan Region,KZ-YUZ,KZ,17,3314
2020-08-29,Turkistan Region,KZ-YUZ,KZ,5,3319
2020-08-31,Turkistan Region,KZ-YUZ,KZ,3,3322
2020-09-03,Turkistan Region,KZ-YUZ,KZ,6,3328
2020-09-04,Turkistan Region,KZ-YUZ,KZ,7,3335
2020-09-05,Turkistan Region,KZ-YUZ,KZ,4,3339
2020-09-07,Turkistan Region,KZ-YUZ,KZ,4,3343
2020-09-08,Turkistan Region,KZ-YUZ,KZ,1,3344
2020-09-09,Turkistan Region,KZ-YUZ,KZ,4,3348
2020-09-10,Turkistan Region,KZ-YUZ,KZ,4,3352
2020-09-11,Turkistan Region,KZ-YUZ,KZ,3,3355
2020-09-12,Turkistan Region,KZ-YUZ,KZ,1,3356
2020-09-14,Turkistan Region,KZ-YUZ,KZ,3,3359
2020-09-15,Turkistan Region,KZ-YUZ,KZ,3,3362
2020-09-16,Turkistan Region,KZ-YUZ,KZ,1,3363
2020-09-18,Turkistan Region,KZ-YUZ,KZ,1,3364
2020-09-19,Turkistan Region,KZ-YUZ,KZ,1,3365
2020-09-20,Turkistan Region,KZ-YUZ,KZ,1,3366
2020-09-21,Turkistan Region,KZ-YUZ,KZ,1,3367
2020-09-23,Turkistan Region,KZ-YUZ,KZ,4,3371
2020-09-24,Turkistan Region,KZ-YUZ,KZ,2,3373
2020-09-25,Turkistan Region,KZ-YUZ,KZ,1,3374
2020-09-30,Turkistan Region,KZ-YUZ,KZ,4,3378
2020-10-02,Turkistan Region,KZ-YUZ,KZ,1,3379
2020-10-05,Turkistan Region,KZ-YUZ,KZ,1,3380
2020-10-06,Turkistan Region,KZ-YUZ,KZ,2,3382
2020-10-07,Turkistan Region,KZ-YUZ,KZ,6,3388
2020-10-08,Turkistan Region,KZ-YUZ,KZ,4,3392
2020-10-09,Turkistan Region,KZ-YUZ,KZ,1,3393
2020-10-11,Turkistan Region,KZ-YUZ,KZ,1,3394
2020-10-13,Turkistan Region,KZ-YUZ,KZ,1,3395
2020-10-15,Turkistan Region,KZ-YUZ,KZ,3,3398
2020-10-17,Turkistan Region,KZ-YUZ,KZ,1,3399
2020-10-21,Turkistan Region,KZ-YUZ,KZ,1,3400
2020-10-23,Turkistan Region,KZ-YUZ,KZ,5,3405
2020-10-24,Turkistan Region,KZ-YUZ,KZ,1,3406
2020-10-25,Turkistan Region,KZ-YUZ,KZ,2,3408
2020-10-29,Turkistan Region,KZ-YUZ,KZ,1,3409
2020-10-30,Turkistan Region,KZ-YUZ,KZ,5,3414
2020-10-31,Turkistan Region,KZ-YUZ,KZ,4,3418
2020-11-05,Turkistan Region,KZ-YUZ,KZ,3,3421
2020-11-06,Turkistan Region,KZ-YUZ,KZ,1,3422
2020-11-07,Turkistan Region,KZ-YUZ,KZ,1,3423
2020-11-08,Turkistan Region,KZ-YUZ,KZ,2,3425
2020-11-09,Turkistan Region,KZ-YUZ,KZ,1,3426
2020-11-10,Turkistan Region,KZ-YUZ,KZ,2,3428
2020-11-11,Turkistan Region,KZ-YUZ,KZ,2,3430
2020-11-12,Turkistan Region,KZ-YUZ,KZ,4,3434
2020-11-13,Turkistan Region,KZ-YUZ,KZ,1,3435
2020-11-14,Turkistan Region,KZ-YUZ,KZ,1,3436
2020-11-15,Turkistan Region,KZ-YUZ,KZ,3,3439
2020-11-16,Turkistan Region,KZ-YUZ,KZ,5,3444
2020-11-17,Turkistan Region,KZ-YUZ,KZ,2,3446
2020-11-18,Turkistan Region,KZ-YUZ,KZ,2,3448
2020-11-19,Turkistan Region,KZ-YUZ,KZ,1,3449
2020-11-20,Turkistan Region,KZ-YUZ,KZ,5,3454
2020-11-21,Turkistan Region,KZ-YUZ,KZ,5,3459
2020-11-22,Turkistan Region,KZ-YUZ,KZ,2,3461
2020-11-24,Turkistan Region,KZ-YUZ,KZ,5,3466
2020-11-25,Turkistan Region,KZ-YUZ,KZ,2,3468
2020-11-26,Turkistan Region,KZ-YUZ,KZ,3,3471
2020-11-27,Turkistan Region,KZ-YUZ,KZ,4,3475
2020-11-28,Turkistan Region,KZ-YUZ,KZ,2,3477
2020-11-29,Turkistan Region,KZ-YUZ,KZ,1,3478
2020-11-30,Turkistan Region,KZ-YUZ,KZ,5,3483
2020-12-01,Turkistan Region,KZ-YUZ,KZ,5,3488
2020-12-02,Turkistan Region,KZ-YUZ,KZ,7,3495
2020-12-03,Turkistan Region,KZ-YUZ,KZ,5,3500
2020-12-04,Turkistan Region,KZ-YUZ,KZ,4,3504
2020-12-05,Turkistan Region,KZ-YUZ,KZ,5,3509
2020-12-06,Turkistan Region,KZ-YUZ,KZ,4,3513
